CautionQuestPlatform#0,"""Because not all of the Party Members<br>meet the following order conditions, you cannot<br>begin the quest:<br><br>・$(0)"""
CautionQuestRaidQuest#0,"""Because this does not meet the quest conditions,<br>you cannot accept the orders."""
CautionQuestClearCountLimit#0,"""Cannot accept quest.<br>Quest clear limit has been surpassed."""
ReasonPartyLevel#1,"""<pict mainclass_icon>Lv.$(0)～"""
ReasonPartySubLevel#0,"""<pict subclass_icon>Lv.$(0)～"""
ReasonPartyMax#0,"""・Pawty count $(0)"""
ReasonEventFlag#2,"""・Conditions/Cwient Owdews"""
ReasonClearCountLimit#0,"""Cweaw Count Wimit"""
EnemyLevel#0,"""Lv. $(0)+"""
EnemyLevelRange#0,"""Lv. $(1)～$(0)"""
EnemyLevelUnknown#0,"""Lv. ???"""
TitleNon#1,"""Unknown Ewwow"""
TitleNewRoom#0,"""Quick Stawt"""
TitleQuickStart#0,"""Quick Stawt"""
AttentionNon#1,"""Unknown error.<br><br>Error code [3003]"""
AttentionNewRoom#0,"""You're attempting to start a new quest.<br><br>All progress in your current <br>quest will be discarded.<br>Continue?"""
AttentionNewRoom_ex#0,"""Accepting new quest.<br><br>If you accept, the current quest will be cancelled.<br><br><red>The meseta and items you used to accept this quest will not be returned.<c><br><br>Would you like to accept the quest?"""
AttentionQuickStart#0,"""You're attempting to start a new quest.<br><br>All progress in your current <br>quest will be discarded.<br>Continue?"""
AttentionQuickStart_ex#0,"""Accepting new quest.<br><br>If you accept, the current quest will be cancelled.<br><br><red>The meseta and items you used to accept this quest will not be returned.<c><br><br>Would you like to accept the quest?"""
MyInformationTitle#0,"""Advance Wisk Status"""
MyInformationMessage#0,"""Advance Risk:+$(0)<br>Reset time:$(1)<br><br>Advance risk is reset weekly."""
MyInfomationNone#0,"""None"""
ClosableQuestDifficult#0,"""Current stage / Stage $(0)<br><br><c ffff00>Will reset when you clear stage $(1).<c>"""
ClosableQuestDifficult2#0,"""Current stage / None<br><br><c ffff00>Will reset when you reach stage $(0).<c>"""
ClosableQuestDifficult3#0,"""Current stage / Stage $(0)<br><br><c ffff00>Will not reset when you clear the stage.<c>"""
ClosableQuestDifficult4#0,"""Current stage / None<br><br><c ffff00>Will reset when you clear the stage.<c>"""
TitleApcCompanion#0,"""Making a New Woom"""
MessageApcCompanion#0,"""You have one or more Client Orders<br>that require you to accompany a<br>specific partner character.<br>It is recommended that you make a<br>new room when carrying out such orders.<br><br>Do you want to make a new room?<br><br>※If you select No, you will accept<br>the quest without making a new room."""
MessageApcCompanion2#0,"""特定のパートナーキャラクターを<br>同行させるクライアントオーダーを<br>受注しています。<br>このクライアントオーダーを行う場合は<br>新規ルームの作成をおすすめします。<br><br>新規ルームの作成を行いますか？<br><br>※「いいえ」を選択すると、新規ルームの<br>\u3000作成を行わずにクエストを受注します。<br><br><c ff0000>※参加歓迎が選択されています。<br>参加者が現れた場合、<br>パートナーキャラクターが帰還する可能性があります。<br>帰還させたくない場合は参加歓迎を選択せずに<br>クエストを再受注してください。"""
CheckMyBestTime#0,"""View Youw Fastest Time"""
PcMyBestTime#0,"""“PC”版（4人）\u3000\u3000\u3000\u3000/\u3000$(0)分$(1)秒$(2)<br>“PS Vita”版（2人）\u3000/ \u3000なし<br><br>※クリアタイムは下記パーティー構成にて<br>\u3000記録されます。<br><br>\u3000“PC”版\u3000\u3000\u3000\u3000…“PC”版のみで4人<br>\u3000“PS Vita”版\u3000 …“PS Vita”版のみで2人<br><br><red>※上記以外のパーティー構成や<br>\u3000クエスト中にパーティーを変えた場合は<br>\u3000クリアタイムを記録しません。<c>"""
VitaMyBestTime#0,"""“PC”版（4人）/\u3000なし<br>“PS Vita”版（2人）\u3000/\u3000$(0)分$(1)秒$(2)<br><br>※クリアタイムは下記パーティー構成にて<br>\u3000記録されます。<br><br>\u3000“PC”版\u3000\u3000\u3000\u3000…“PC”版のみで4人<br>\u3000“PS Vita”版\u3000 …“PS Vita”版のみで2人<br><br>\u3000<red>※上記以外のパーティー構成や<br>\u3000クエスト中にパーティーを変えた場合は<br>\u3000クリアタイムを記録しません。<c>"""
PcVitaMyBestTime#0,"""“PC”版（4人）\u3000\u3000\u3000\u3000/\u3000$(0)分$(1)秒$(2)<br>“PS Vita”版（2人）\u3000/\u3000$(3)分$(4)秒$(5)<br><br>※クリアタイムは下記パーティー構成にて<br>\u3000記録されます。<br><br>\u3000“PC”版\u3000\u3000\u3000\u3000…“PC”版のみで4人<br>\u3000“PS Vita”版\u3000 …“PS Vita”版のみで2人<br><br><red>※上記以外のパーティー構成や<br>\u3000クエスト中にパーティーを変えた場合は<br>\u3000クリアタイムを記録しません。<c>"""
NonMyBestTime#0,"""“PC”版（4人） \u3000\u3000\u3000\u3000/\u3000 なし<br>“PS Vita”版（2人） \u3000/\u3000 なし<br><br>※クリアタイムは下記パーティー構成にて<br>\u3000記録されます。<br><br>\u3000“PC”版\u3000\u3000\u3000\u3000…“PC”版のみで4人<br>\u3000“PS Vita”版\u3000 …“PS Vita”版のみで2人<br><br><red>※上記以外のパーティー構成や<br>\u3000クエスト中にパーティーを変えた場合は<br>\u3000クリアタイムを記録しません。<c>"""
CategoryMainStory#0,"""Main Stowy"""
CategorySubStory#0,"""Sub Stowy"""
CategoryBasnet#0,"""Bustew Quests"""
CategoryOther#0,"""Othew"""
CategoryOtherQuest#0,"""Othew Quests"""
CategoryStoryQuest#0,"""Stowy Quests"""
FilterRecommend#0,"""$(0).Featuwed Quests"""
FilterChapter#0,"""$(1).第$(0)章"""
FilterOther#0,"""$(0).Othew"""
LinkBasnet#0,"""Stawt a Bustew Quest"""
AttentionNewRoom_HighLevelQuest#0,"""<red>受注中のクエストは<br>「破棄ペナルティー」対象です！<c><br><br>破棄すると他のプレイヤーに迷惑がかかるため、<br>発生中の緊急クエストを再受注できなくなります。<br>また、強制的に別ブロックへの移動が行われます。<br><br>他のクエストを受注する場合は、クエスト破棄となり、<br>別ブロックに移動後、そのクエストを受注できます。<br><br>「破棄ペナルティー」を受け、クエストを破棄します。<br>よろしいですか？"""
Prescript#0,"""以下の受注条件を満たしていないため<br>このクエストを受けることはできません。"""
Quest_00020010#0,"""-"""
Quest_00020020#0,"""- Clear the Free Field \""Forest Exploration\"""""
Quest_00020030#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00020040#0,"""- Clear the Free Field \""Desert Exploration\"""""
Quest_00020050#0,"""- Clear the Free Field \""Tundra Exploration\"""""
Quest_00020060#0,"""- Clear the Free Field \""Sub. Tunnels Exploration\"""""
Quest_00020070#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00020080#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00020090#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00020100#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00020110#0,"""- Clear the Free Field \""Quarry Exploration\"""""
Quest_00020120#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00020130#0,"""- Clear the Free Field \""Shironia Exploration\"""""
Quest_00020140#0,"""- Clear the Free Field \""Facility Exploration\"""""
Quest_00020150#0,"""- Clear the Free Field \""Shironia Exploration\"""""
Quest_00020160#0,"""- Clear the Free Field \""Tokyo Exploration\"""""
Quest_00030010#0,"""-"""
Quest_00030015#0,"""-"""
Quest_00030020#0,"""-"""
Quest_00030030#0,"""-"""
Quest_00030040#0,"""-"""
Quest_00030050#0,"""- Clear the Free Field \""Forest Exploration\"""""
Quest_00030060#0,"""- Clear the Free Field \""Forest Exploration\"""""
Quest_00030070#0,"""- Clear the Free Field \""Forest Exploration\"""""
Quest_00030080#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00030090#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00030100#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00030110#0,"""- Clear the Free Field \""Desert Exploration\"""""
Quest_00030120#0,"""- Clear the Free Field \""Desert Exploration\"""""
Quest_00030130#0,"""- Clear the Free Field \""Desert Exploration\"""""
Quest_00030140#0,"""- Clear the Free Field \""Tundra Exploration\"""""
Quest_00030150#0,"""- Clear the Free Field \""Tundra Exploration\"""""
Quest_00030160#0,"""- Clear the Free Field \""Tundra Exploration\"""""
Quest_00030170#0,"""- Clear the Free Field \""Sub. Tunnels Exploration\"""""
Quest_00030180#0,"""- Clear the Free Field \""Sub. Tunnels Exploration\"""""
Quest_00030190#0,"""- Clear the Free Field \""Sub. Tunnels Exploration\"""""
Quest_00030200#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00030210#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00030220#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00030230#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00030240#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00030250#0,"""- Clear the Free Field \""Skyscape Exploration\"""""
Quest_00030260#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00030270#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00030280#0,"""- Clear the Free Field \""Caves Exploration\"""""
Quest_00030290#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00030300#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00030310#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00030320#0,"""- Clear the Free Field \""Quarry Exploration\"""""
Quest_00030330#0,"""- Clear the Free Field \""Quarry Exploration\"""""
Quest_00030340#0,"""- Clear the Free Field \""Quarry Exploration\"""""
Quest_00030350#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00030360#0,"""- Clear the Free Field \""Coast Exploration\"""""
Quest_00030370#0,"""- Clear the Free Field \""Shironia Exploration\"""""
Quest_00030380#0,"""- Clear the Free Field \""Shironia Exploration\"""""
Quest_00030390#0,"""- Clear the Free Field \""Facility Exploration\"""""
Quest_00030400#0,"""- Clear the Free Field \""Facility Exploration\"""""
Quest_00030410#0,"""- Clear the Free Field \""Shironia Exploration\"""""
Quest_00030420#0,"""- Clear the Free Field \""Shironia Exploration\"""""
Quest_00180010#0,"""- Clear the Free Field \""Vegas Exploration\"""""
Quest_00180020#0,"""- Clear the Free Field \""Vegas Exploration\"""""
Quest_00180030#0,"""- Clear the Free Field \""Vegas Exploration\"""""
Quest_00180040#0,"""- Clear the Free Field \""Vegas Exploration\"""""
Quest_00180050#0,"""- Clear the Free Field \""Vegas Exploration\"""""
Quest_00180060#0,"""- Clear the Free Field \""Vegas Exploration\"""""
TitleExtraQuestConfirm#0,"""Campaign Content"""
Close#0,"""Cwose"""
EnterPartyInfo#0,"""Input Pawty Info"""
Cancel#0,"""Cancew"""
Yes#0,"""Yes"""
No#0,"""No"""
AddEnemyRule#0,"""Add Enemy Wuwes"""
AddPlayerRule#0,"""Add Pwayew Wuwes"""
AddDropItem#0,"""Pwimawy Dwop Items"""
ExtraQuestConfirmText#0,"""<c ffff00>The following quest and conditions will be accepted.<c><br>Continue?"""
ExtraQuestConfirmText2#0,"""<c ffff00>The following quest and conditions will be accepted.<c><br><br>Currently accepted quests will be abandoned.<br>Continue?"""
Title#5,"""Quest Infowmation"""
TitleQuestRank#0,"""Quest Name"""
TitleQuestTarget#0,"""Quest Objective"""
TitleQuestType#0,"""Quest Type"""
TitleQuestDetail#0,"""Quest Detaiws"""
TitlePlanet#0,"""Pwanet"""
TitleArea#0,"""Wocation"""
TitleQuestKind#0,"""Quest Type"""
TitlePartyInvite#0,"""Pawty Invitation"""
TitleApc#0,"""Pawtnew Chaws."""
TitleEnemyInfo#0,"""Enemy Info"""
TitleTargetEnemy#0,"""Tawget Enemy"""
TitleEnemy#0,"""Enemies Pwesent"""
TitleDropItem#0,"""Avaiwabwe Items"""
TitlePartyLevel#0,"""Quest Wequiwements"""
TitleTimeLimit#0,"""Wimit"""
TitleEnemyLevel#0,"""Enemy Wevew"""
QuestLevel#1,"""<pict mainclass_icon>Lv.$(0)～"""
QuestLevel_SubLimit#0,"""<pict mainclass_icon>Lv.$(0)～ <pict subclass_icon>Lv.$(1)～"""
QuestLevelNon#0,"""No Wevew Wequiwement"""
QuestKindSoro#0,"""Sowo Quest"""
QuestKindSingleParty#0,"""Singwe Pawty Quest"""
QuestKindMultiParty#0,"""Muwti Pawty Quest"""
ApcOK#0,"""OK"""
ApcNG#0,"""No"""
PartyInviteOK#0,"""OK"""
PartyInviteNG#0,"""No"""
TimeLimitNon#0,"""None"""
TimeLimit#0,"""Time Wimit: """
ExpLimit#0,"""<yellow>EXP Penalty<c>"""
TargetEnemyEtc#0,"""$(0) et aw."""
TargetEnemyNon#0,"""None"""
UnknownEnemy#0,"""???"""
EnemyNameList#0,"""$(0)<br>$(1)"""
Tab_QuestInfo#0,"""Quest Info"""
Tab_EnemyItem#0,"""Enemy/Item Info"""
TitleText#0,"""Quest Descwiption"""
TitleExp#0,"""EXP Penawty"""
ExpLimitText#0,"""<yellow>Member below level threshold<c>"""
ExpLimitNon#0,"""None"""
TimeLimitTitle#0,"""Time Wimit"""
ParameterLimitTitle#0,"""Lv. Adjustment"""
ParameterLimitText#0,"""Lv.$(0) Stats"""
ParameterLimitSyncLv#0,"""Lv.$(0) Stats"""
ParameterLimitSyncLvDmgCap#0,"""Lv.$(0) Stats / $(1) Dmg Cap"""
ParameterLimitNon#0,"""None"""
ParameterLimitDmgCap#0,"""$(0) Damage Cap"""
ParameterLimitSupport#0,"""Gwade Wewated"""
BasnetNeedGP#0,"""$(0) Bustew Points"""
Title#6,"""Wank Sewection"""
TitlePartyInfoEntry#1,"""Pawty Infowmation Menu"""
Back#3,"""Wetuwn"""
TitleCommandSelect#1,"""-"""
CreateNewRoom#1,"""Quick Stawt"""
LookPartyList#1,"""View Pawties in Quest"""
SelectPartyList#1,"""Join a Pawty on Cuwwent Bwock"""
SelectOtherBlockPartyList#1,"""Join a Pawty on Anothew Bwock"""
QuickStart#1,"""Quick Stawt"""
LookQuestRecord#1,"""View Quest Wecowds"""
MatchingSetting#2,"""Matching Settings"""
QuestDifficult#0,"""View Pewsonaw Quest Status"""
ConfirmHighScore#0,"""High Scowe"""
ConfirmExtraQuest#0,"""Campaign Content"""
ConfirmArksBoostRoad#1,"""AWKS Boost Wawwy Infowmation"""
HintNon#2,"""Unknown Ewwow"""
HintClear#1,"""Awweady Cweawed Quest"""
HintEnemy#1,"""Enemy"""
HintClientOrder#1,"""Cwient Owdew Objective Quests"""
HintMatter#1,"""Mattew Objective Quest"""
HintExtraQuest#1,"""Campaign Quests"""
HintABR#1,"""Cweaw with A+ Wank to get the boost"""
HintClearABR#1,"""Cweawed"""
CautionNon#3,"""Unknown Ewwow"""
CautionNothingRank#0,"""Wank unavaiwabwe fow this quest."""
CautionQuestLimitTimeOver#1,"""The time wimit to stawt the Quest has expiwed."""
CautionQuestLevelNG#1,"""Does not meet quest wequiwements."""
CautionQuestLevelNG2#2,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>・Lv.$(0)+"""
CautionMultiConditionLine1#2,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>$(0)"""
CautionMultiConditionLine2#2,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>$(0)<br>$(1)"""
CautionMultiConditionLine3#1,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>$(0)<br>$(1)<br>$(2)"""
CautionMultiConditionLine4#1,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>$(0)<br>$(1)<br>$(2)<br>$(3)"""
CautionMultiConditionLine5#1,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)<br>・$(4)"""
CautionMultiConditionLine6#0,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)<br>・$(4)<br>・$(5)"""
CautionQuestPlatform#1,"""Could not select quest, not all<br>party members meet the following requirements:<br><br>$(0)"""
CautionQuestRaidQuest#1,"""Because it does not meet the quest conditions,<br>the order cannot be accepted."""
CautionQuestClearCountLimit#1,"""Cannot accept quest.<br>Quest clear limit has been surpassed."""
ReasonPartyLevel#2,"""<pict mainclass_icon>Lv.$(0)～"""
ReasonPartySubLevel#1,"""<pict subclass_icon>Lv.$(0)～"""
ReasonPartyMax#1,"""・Pawty count $(0)"""
ReasonEventFlag#3,"""・Conditions/Cwient Owdews"""
ReasonClearCountLimit#1,"""Cweaw Count Wimit"""
EnemyLevel#1,"""Lv. $(0)+"""
EnemyLevelNon#0,"""-"""
EnemyLevelUnknown#1,"""Lv. ???"""
TitleNon#2,"""Unknown Ewwow"""
TitleNewRoom#1,"""Quick Stawt"""
TitleQuickStart#1,"""Quick Stawt"""
AttentionNon#2,"""Unknown error.<br><br>Error code [3004]"""
AttentionNewRoom#1,"""You're attempting to start a new quest.<br><br>All progress in your current <br>quest will be discarded.<br>Continue?"""
AttentionNewRoom_ex#1,"""Accepting new quest.<br><br>If you accept, the current quest will be cancelled.<br><br><red>The meseta and items you used to accept this quest will not be returned.<c><br><br>Would you like to accept the quest?"""
AttentionNewRoom_TriggerQuest#0,"""クエストを受注します。<br><br>マルチパーティーも含め現在受注中のクエストに<br>参加している全員がクエスト破棄となります。<br>※トリガークエストの再受注可能時間<br>\u3000または回数が残っている場合に限ります。<br><br>よろしいですか？"""
AttentionQuickStart#1,"""You're attempting to start a new quest.<br><br>All progress in your current <br>quest will be discarded.<br>Continue?"""
AttentionQuickStart_ex#1,"""Accepting new quest.<br><br>If you accept, the current quest will be cancelled.<br><br><red>The meseta and items you used to accept this quest will not be returned.<c><br><br>Would you like to accept the quest?"""
MyInformationTitle#1,"""Advance Wisk Status"""
MyInformationMessage#1,"""Advance Risk:+$(0)<br>Reset time:$(1)<br><br>Advance risk is reset weekly."""
MyInfomationNone#1,"""None"""
ClosableQuestDifficult#1,"""Current stage / Stage $(0)<br><br><c ffff00>Will reset when you clear stage $(1).<c>"""
ClosableQuestDifficult2#1,"""Current stage / None<br><br><c ffff00>Will reset when you reach stage $(0).<c>"""
ClosableQuestDifficult3#1,"""Current stage / Stage $(0)<br><br><c ffff00>Will not reset when you clear the stage.<c>"""
ClosableQuestDifficult4#1,"""Current stage / None<br><br><c ffff00>Will reset when you clear the stage.<c>"""
ClosableQuestDifficultClearNum#0,"""This quest is limited to how often it can be cleared.<br><br>Can Be Cleared $(0) Times / $(1) Play(s) Left<br><br><c ffff00>Limit resets Wednesday at 13:00 JST.<c>"""
ClosableQuestDifficultClearNum2#0,"""This quest is limited to how often it can be cleared.<br><br>Can Be Cleared $(0)Times\u3000/ 0 Plays Left<br><red>Cannot accept. You have reached the limit.<c><br><br><c ffff00>Limit resets Wednesday at 13:00 JST.<c>"""
TitleApcCompanion#1,"""Making a New Woom"""
MessageApcCompanion#1,"""Client Orders or events that<br>require specific NPC partners<br>are currently in progress.<br><br>If you decide to play with them,<br>we recommend starting a new room.<br><br>Would you like to create a new room?"""
MessageApcCompanion2#1,"""特定パートナーキャラクターを<br>同行させるクライアントオーダー<br>または、その他イベントを進行中です。<br>それらをプレイする場合は<br>新規ルームの作成をおすすめします。<br><br>新規ルームの作成を行いますか？<br><br>※「いいえ」を選択すると、新規ルームの<br>作成を行わずにクエストを受注します。<br><br><c ff0000>※参加歓迎が選択されています。<br>参加者が現れた場合、<br>パートナーキャラクターが帰還する可能性があります。<br>帰還させたくない場合は参加歓迎を選択せずに<br>クエストを再受注してください。"""
TitleQuestTriggerConsumption#0,"""Quest Twiggew Use Confiwmation"""
MessageQuestTriggerConsumption#0,"""When you start this Trigger Quest, the following items are consumed:<br>Target Item: <pict qt_icon>$(0)<br><br>※You can abandon up to 3 times within 3 minutes as a safety precaution, upon accepting the quest.<br><br><yellow>Do note however, that when you abandon the quest within 3 minutes, the quest will be cancelled for everyone participating.<c><br><br>Furthermore, quest triggers will be consumed after the grace period duration, regardless of the situation.<br><br>Are you sure you want to proceed?"""
TitleQuestTriggerReorderConfirm#0,"""Weuse Confiwmation"""
MessageQuestTriggerReorderConfirm#0,"""トリガークエストを再受注します。<br><br><green>※アイテムを消費せず再受注できます。<c><br><br><yellow>あなたがこのクエストから離脱すると、<br>クエストに参加している全員がクエスト破棄と<br>なりますのでご注意ください。<c><br><br>また、クエスト破棄や回線切断など、<br>いかなる理由でも消費されたクエストトリガーは<br>戻りませんので、ご了承ください。<br><br>クエストを再受注してよろしいですか？"""
RidingQuestPoint#0,"""$(0)pt"""
RidingQuestPointTime#0,"""($(0))"""
AttentionNewRoom_HighLevelQuest#1,"""<red>受注中のクエストは<br>「破棄ペナルティー」対象です！<c><br><br>破棄すると他のプレイヤーに迷惑がかかるため、<br>発生中の緊急クエストを再受注できなくなります。<br>また、強制的に別ブロックへの移動が行われます。<br><br>他のクエストを受注する場合は、クエスト破棄となり、<br>別ブロックに移動後、そのクエストを受注できます。<br><br>「破棄ペナルティー」を受け、クエストを破棄します。<br>よろしいですか？"""
Basnet_Grade_ProperBattle#0,"""Main Match"""
Basnet_Grade_Support_Battle#0,"""Fwee Match"""
Basnet_Grade_LimitedBattle#0,"""Main Match: Adv."""
Basnet_Grade#0,"""Gwade: $(0)"""
Basnet_Grade_Range#0,"""Gwade: $(1)～$(0)"""
Basnet_Grade_Plus#0,"""Gwade: $(0)+"""
Basnet_GP#0,"""BP $(0)"""
Basnet_SlctMenu_MatchStart#0,"""Stawt Match"""
Basnet_SlctMenu_OrderCntRecovery#0,"""-"""
Basnet_MessageFormTitle#0,"""Bustew Quest Countew"""
Basnet_Proper_Order_confirm_Msg#0,"""You will participate in a Grade: $(0) battle.<br>You'll be awarded Buster Points after victory.<br><br><yellow>※You will join a battle tailored to<br>the lowest Grade party member.<br>The match will become a free match for <br>the members who are of different Grades.<c><br><br>Is that alright?"""
Basnet_Support_Order_confirm_Msg#0,"""You will participate in a Grade: 1～$(0) battle.<br><br><yellow>※If you claim victory, your Buster Points will<br>not increase. If you lose, you will drop points.<br>In addition, items will not drop, nor will<br>your Collect File Sheets increase.<br><br>[Expert Matching] not available for<br>Free Matching.<c><br><br>By seizing victory, you can receive a Match Stamina Boost.<br><br>Is that alright?"""
Basnet_Limited_Order_confirm_Msg#0,"""You will participate in an advanced battle<br>(Grade: $(0)+)<br><br><yellow>※The quest matching for Advanced<br>Main Match will only match you with<br>players having an advanced grade.<c><br><br>Is that alright?"""
Basnet_NoLftOverNum_Msg#0,"""-"""
Basnet_OrderRecovery_ConfirmTitle#0,"""-"""
Basnet_OrderRecovery_item_Name#0,"""-"""
Basnet_OrderRecovery_ResultMsg#0,"""-"""
Basnet_GradeSel_Title#0,"""Sewect a Gwade"""
Basnet_GradeSel_Help_Message#0,"""Sewect the Gwade you wish to join."""
Basnet_PtConfig_DecisionBtn_Text#0,"""Seawch fow a pawty"""
Basnet_Limited_GP_Error_Msg#0,"""\""Main Match: Advanced\"" cannot be selected<br>unless all the party members have reached<br>$(0) Buster Points."""
Title#7,"""Quest Wecowd"""
TitleItemRecord#0,"""Item Wecowd"""
TitleElementRecord#0,"""Speciaw Abiwity Wecowd"""
TitleEnemyRecord#0,"""Enemy Wecowd"""
Back#4,"""Wetuwn"""
RecordInfo#0,"""Based on the past $(0) days"""
ItemRecord#0,"""Item Wecowd"""
ElementRecord#0,"""Speciaw Abiwity Wecowd"""
EnemyRecord#0,"""Enemy Wecowd"""
CautionNon#4,"""Unknown error.<br><br>Error code [3005]"""
CautionNothingItemRecord#0,"""Item Wecowd cuwwentwy unavaiwabwe."""
CautionNothingElementRecord#0,"""Abiwity Wecowd cuwwentwy unavaiwabwe."""
CautionNothingEnemyRecord#0,"""Enemy Wecowd cuwwentwy unavaiwabwe."""
Title#8,"""Enemy Wecowd"""
Back#5,"""Wetuwn"""
SortNon#1,"""Defauwt Sowt"""
EnemyRate#0,"""$(0)%"""
Title#9,"""Speciaw Abiwity Wecowd"""
Back#6,"""Wetuwn"""
SortNon#2,"""Defauwt Sowt"""
ElementCount#0,"""$(0) times"""
Title#10,"""Item Wecowd"""
Back#7,"""Wetuwn"""
SortNon#3,"""Defauwt Sowt"""
ItemDiskLevel#0,"""$(0) Lv.$(1)"""
ItemCount#0,"""$(0) times"""
Title#11,"""Pawty Sewection"""
TitlePartyInfoEntry#2,"""Pawty Infowmation Menu"""
Back#8,"""Wetuwn"""
PrevPage#0,"""Pwevious"""
NextPage#0,"""Next"""
AnotherParty#0,"""Pawticipate as Anothew Pawty"""
JoinParty#0,"""Join Pawty"""
TitleNon#3,"""Unknown Ewwow"""
TitleAnotherParty#0,"""Pawticipate as Anothew Pawty"""
TitleJoinParty#0,"""Pawty Join"""
AttentionNon#3,"""Unknown Ewwow"""
AttentionAnotherParty#0,"""クエストを受注します。<br><br>受注中のクエストがある場合は破棄されます。<br>よろしいですか？"""
AttentionAnotherParty_ex#0,"""クエストを受注します。<br><br>受注中のクエストがある場合は破棄されます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>ご注意ください。<c><br><br>クエストを受注しますか？"""
AttentionAnotherPartyPass#0,"""クエストを受注します。<br><br>受注中のクエストがある場合は破棄されます。<br>よろしいですか？"""
AttentionAnotherPartyPass_ex#0,"""クエストを受注します。<br><br>受注中のクエストがある場合は破棄されます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>ご注意ください。<c><br><br>クエストを受注しますか？"""
AttentionJoinParty#0,"""このパーティーに参加します。<br><br>受注中のクエストがある場合は破棄されます。<br>よろしいですか？"""
AttentionJoinParty_ex#0,"""このパーティーに参加します。<br><br>受注中のクエストがある場合は破棄されます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>ご注意ください。<c><br><br>パーティーに参加しますか？"""
AttentionJoinPartyPass#0,"""このパーティーに参加します。<br><br>受注中のクエストがある場合は破棄されます。<br>よろしいですか？"""
AttentionJoinPartyPass_ex#0,"""このパーティーに参加します。<br><br>受注中のクエストがある場合は破棄されます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>ご注意ください。<c><br><br>パーティーに参加しますか？"""
AttentionMoveBlock#0,"""This party is in $(0).<br>Change blocks?"""
AttentionMoveBlock_ex#0,"""このパーティーは「$(0)」にいるため、<br>ブロックを移動します。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>ご注意ください。<c><br><br>ブロックを移動しますか？"""
HintNon#3,"""Unknown Ewwow"""
HintRoomNo#0,"""Woom Numbew"""
HintPartnerCard#0,"""Fwiends"""
HintGuildMember#0,"""Team Membew"""
HintFriendOrGuild#0,"""Fwiends and Team Membews"""
HintPassword#0,"""Passwowd wocked"""
HintQusetKindSoro#0,"""Sowo Quest"""
HintQusetKindSingleParty#0,"""Singwe Pawty Quest"""
HintQusetKindMultiParty#0,"""Muwti Pawty Quest"""
HintPartyNum#0,"""Pawty Count"""
HintPlayTime#0,"""Pwaytime"""
PasswordTitle#0,"""Entew Passwowd"""
PasswordMessage#0,"""Entew passwowd:"""
SortNon#4,"""Defauwt Sowt"""
SortPlayStyle1#0,"""Fow fun"""
SortPlayStyle2#0,"""Efficiency"""
SortPlayStyle3#0,"""Waid-back"""
SortPlayStyle4#0,"""Sewious"""
SortVacant#0,"""Pawty Count"""
SortQuestKind1#1,"""Muwti Pawty Quest"""
SortQuestKind2#1,"""Singwe Pawty Quest"""
SortQuestKind3#1,"""Sowo Quest"""
SortQuestPlayTime#0,"""Quest Stawt Time"""
SortFriend#0,"""Fwiends"""
SortGuild#0,"""Team Membew"""
SortPasswordOff#0,"""No passwowd"""
SortProhibitionOff#0,"""No pawty westwictions"""
SortPartnerOK#0,"""Pawtnews Awwowed"""
SortPartnerNG#0,"""Pawtnews Pwohibited"""
